/repository/client/components/lists/mockState.js: line 378, col 72, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 383, col 18, Error - Strings must use singlequote. (quotes)
/repository/client/components/lists/mockState.js: line 383, col 25, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 385, col 12, Error - Strings must use singlequote. (quotes)
/repository/client/components/lists/mockState.js: line 388, col 19, Error - Strings must use singlequote. (quotes)
/repository/client/components/lists/mockState.js: line 389, col 19, Error - There should be no space after '[' (array-bracket-spacing)
/repository/client/components/lists/mockState.js: line 389, col 37, Error - Strings must use singlequote. (quotes)
/repository/client/components/lists/mockState.js: line 389, col 59, Error - There should be no space before ']' (array-bracket-spacing)
/repository/client/components/lists/mockState.js: line 389, col 60, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 390, col 12, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 391, col 10, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 392, col 8, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 393, col 6, Error - Missing trailing comma. (comma-dangle)
/repository/client/components/lists/mockState.js: line 394, col 4, Error - Missing trailing comma. (comma-dangle)
/repository/client/lib/facebookAuth.js: line 3, col 5, Warning - Unexpected console statement. (no-console)
/repository/client/lib/facebookAuth.js: line 4, col 5, Warning - Unexpected console statement. (no-console)
/repository/client/lib/facebookAuth.js: line 11, col 7, Error - 'testAPI' was used before it was defined (no-use-before-define)
/repository/client/lib/facebookAuth.js: line 27, col 12, Error - 'checkLoginState' is defined but never used (no-unused-vars)
/repository/client/lib/facebookAuth.js: line 28, col 5, Error - 'FB' is not defined. (no-undef)
/repository/client/lib/facebookAuth.js: line 28, col 23, Warning - Missing function expression name. (func-names)
/repository/client/lib/facebookAuth.js: line 28, col 23, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/client/lib/facebookAuth.js: line 28, col 31, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/facebookAuth.js: line 33, col 24, Warning - Missing function expression name. (func-names)
/repository/client/lib/facebookAuth.js: line 33, col 32, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/facebookAuth.js: line 34, col 3, Error - Expected indentation of 4 space characters but found 2. (indent)
/repository/client/lib/facebookAuth.js: line 34, col 3, Error - 'FB' is not defined. (no-undef)
/repository/client/lib/facebookAuth.js: line 35, col 5, Error - Extra space after key 'appId'. (key-spacing)
/repository/client/lib/facebookAuth.js: line 36, col 5, Error - Extra space after key 'cookie'. (key-spacing)
/repository/client/lib/facebookAuth.js: line 36, col 72, Error - Trailing spaces not allowed. (no-trailing-spaces)
/repository/client/lib/facebookAuth.js: line 38, col 5, Error - Extra space after key 'xfbml'. (key-spacing)
/repository/client/lib/facebookAuth.js: line 39, col 5, Error - Extra space after key 'version'. (key-spacing)
/repository/client/lib/facebookAuth.js: line 39, col 24, Error - Missing trailing comma. (comma-dangle)
/repository/client/lib/facebookAuth.js: line 42, col 60, Error - Trailing spaces not allowed. (no-trailing-spaces)
/repository/client/lib/facebookAuth.js: line 54, col 3, Error - 'FB' is not defined. (no-undef)
/repository/client/lib/facebookAuth.js: line 54, col 3, Error - Expected indentation of 4 space characters but found 2. (indent)
/repository/client/lib/facebookAuth.js: line 54, col 21, Warning - Missing function expression name. (func-names)
/repository/client/lib/facebookAuth.js: line 54, col 21, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/client/lib/facebookAuth.js: line 54, col 29, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/facebookAuth.js: line 58, col 3, Error - Block must not be padded by blank lines. (padded-blocks)
/repository/client/lib/facebookAuth.js: line 61, col 4, Warning - Missing function expression name. (func-names)
/repository/client/lib/facebookAuth.js: line 61, col 12, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/facebookAuth.js: line 62, col 5, Error - Split 'var' declarations into multiple statements. (one-var)
/repository/client/lib/facebookAuth.js: line 62, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/client/lib/facebookAuth.js: line 62, col 13, Error - Expected variable declaration to be on a new line. (one-var-declaration-per-line)
/repository/client/lib/facebookAuth.js: line 65, col 14, Error - Strings must use singlequote. (quotes)
/repository/client/lib/facebookAuth.js: line 72, col 5, Warning - Unexpected console statement. (no-console)
/repository/client/lib/facebookAuth.js: line 73, col 5, Error - 'FB' is not defined. (no-undef)
/repository/client/lib/facebookAuth.js: line 73, col 19, Warning - Missing function expression name. (func-names)
/repository/client/lib/facebookAuth.js: line 73, col 19, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/client/lib/facebookAuth.js: line 73, col 27, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/facebookAuth.js: line 74, col 7, Warning - Unexpected console statement. (no-console)
/repository/client/lib/facebookAuth.js: line 74, col 19, Error - Unexpected string concatenation. (prefer-template)
/repository/client/lib/facebookAuth.js: line 76, col 9, Error - Unexpected string concatenation. (prefer-template)
/repository/client/lib/facebookAuth.js: line 78, col 2, Error - Newline required at end of file but not found. (eol-last)
/repository/client/lib/foursquareAPI.js: line 1, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/client/lib/foursquareAPI.js: line 1, col 5, Error - 'searchFoursquare' is defined but never used (no-unused-vars)
/repository/client/lib/foursquareAPI.js: line 1, col 24, Warning - Missing function expression name. (func-names)
/repository/client/lib/foursquareAPI.js: line 1, col 32, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/foursquareAPI.js: line 1, col 56, Error - Block must not be padded by blank lines. (padded-blocks)
/repository/client/lib/foursquareAPI.js: line 3, col 2, Error - Expected indentation of 2 space characters but found 0. (indent)
/repository/client/lib/foursquareAPI.js: line 3, col 2, Error - '$' is not defined. (no-undef)
/repository/client/lib/foursquareAPI.js: line 3, col 8, Error - Unexpected string concatenation. (prefer-template)
/repository/client/lib/foursquareAPI.js: line 3, col 64, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 3, col 65, Error - 'FOURSQUARE_CLIENT_ID' is not defined. (no-undef)
/repository/client/lib/foursquareAPI.js: line 3, col 85, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 3, col 103, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 3, col 104, Error - 'FOURSQUARE_CLIENT_SECRET' is not defined. (no-undef)
/repository/client/lib/foursquareAPI.js: line 3, col 128, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 3, col 148, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 3, col 153, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 3, col 163, Error - Infix operators must be spaced. (space-infix-ops)
/repository/client/lib/foursquareAPI.js: line 4, col 8, Warning - Missing function expression name. (func-names)
/repository/client/lib/foursquareAPI.js: line 4, col 8, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/client/lib/foursquareAPI.js: line 4, col 16, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/foursquareAPI.js: line 5, col 3, Error - Expected indentation of 2 space characters but found 0. (indent)
/repository/client/lib/foursquareAPI.js: line 5, col 3, Warning - Unexpected console statement. (no-console)
/repository/client/lib/foursquareAPI.js: line 5, col 15, Error - Strings must use singlequote. (quotes)
/repository/client/lib/foursquareAPI.js: line 6, col 3, Error - Expected indentation of 2 space characters but found 0. (indent)
/repository/client/lib/foursquareAPI.js: line 7, col 10, Warning - Missing function expression name. (func-names)
/repository/client/lib/foursquareAPI.js: line 7, col 10, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/client/lib/foursquareAPI.js: line 7, col 18, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/client/lib/foursquareAPI.js: line 8, col 3, Error - Expected indentation of 2 space characters but found 0. (indent)
/repository/client/lib/foursquareAPI.js: line 8, col 3, Warning - Unexpected console statement. (no-console)
/repository/client/lib/foursquareAPI.js: line 8, col 36, Error - Missing semicolon. (semi)
/repository/client/lib/foursquareAPI.js: line 9, col 3, Error - Expected indentation of 2 space characters but found 0. (indent)
/repository/client/lib/foursquareAPI.js: line 12, col 1, Error - Block must not be padded by blank lines. (padded-blocks)
/repository/client/lib/foursquareAPI.js: line 12, col 2, Error - Newline required at end of file but not found. (eol-last)
/repository/config.js: line 1, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/middleware.js: line 1, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/middleware.js: line 2, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/middleware.js: line 2, col 22, Error - Unable to resolve path to module 'morgan'. (import/no-unresolved)
/repository/server/config/middleware.js: line 3, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/middleware.js: line 3, col 26, Error - Unable to resolve path to module 'body-parser'. (import/no-unresolved)
/repository/server/config/middleware.js: line 5, col 18, Warning - Missing function expression name. (func-names)
/repository/server/config/middleware.js: line 5, col 26, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/server/config/middleware.js: line 8, col 33, Error - A space is required after '{' (object-curly-spacing)
/repository/server/config/middleware.js: line 8, col 48, Error - A space is required before '}' (object-curly-spacing)
/repository/server/config/middleware.js: line 13, col 11, Warning - Missing function expression name. (func-names)
/repository/server/config/middleware.js: line 13, col 11, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/config/middleware.js: line 14, col 16, Error - Strings must use singlequote. (quotes)
/repository/server/config/middleware.js: line 14, col 47, Error - Strings must use singlequote. (quotes)
/repository/server/config/middleware.js: line 15, col 16, Error - Strings must use singlequote. (quotes)
/repository/server/config/middleware.js: line 15, col 48, Error - Strings must use singlequote. (quotes)
/repository/server/config/router.js: line 1, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/router.js: line 3, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/router.js: line 4, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/router.js: line 5, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/router.js: line 6, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/config/router.js: line 8, col 18, Warning - Missing function expression name. (func-names)
/repository/server/config/router.js: line 8, col 33, Error - 'express' is defined but never used (no-unused-vars)
/repository/server/config/router.js: line 28, col 19, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/config/router.js: line 28, col 19, Warning - Missing function expression name. (func-names)
/repository/server/config/router.js: line 28, col 27, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/server/config/router.js: line 32, col 17, Warning - Missing function expression name. (func-names)
/repository/server/config/router.js: line 32, col 17, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/config/router.js: line 32, col 25, Error - Missing space before function parentheses. (space-before-function-paren)
/repository/server/controllers/boardController.js: line 1, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 2, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 3, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 3, col 17, Error - Unable to resolve path to module 'q'. (import/no-unresolved)
/repository/server/controllers/boardController.js: line 9, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 9, col 5, Error - 'getBoards' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 10, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 11, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 12, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 12, col 5, Error - 'updateBoard' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 13, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 13, col 5, Error - 'removeBoard' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 14, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 16, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 17, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 17, col 5, Error - 'populateUser' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 24, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 26, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 28, col 3, Error - Expected method shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 28, col 13, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 28, col 33, Error - 'next' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 29, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 30, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 32, col 15, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 32, col 16, Error - Expected property shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 32, col 38, Error - Expected property shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 32, col 52, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 33, col 11, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 33, col 11, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 35, col 9, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 36, col 30, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 36, col 39, Error - Unexpected string concatenation. (prefer-template)
/repository/server/controllers/boardController.js: line 36, col 85, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 40, col 13, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 40, col 13, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 41, col 7, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 46, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 48, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 50, col 3, Error - Expected method shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 50, col 14, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 50, col 34, Error - 'next' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 51, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 52, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 53, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 54, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 55, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 56, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 58, col 15, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 58, col 16, Error - Expected property shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 58, col 49, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 59, col 11, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 59, col 11, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 61, col 1, Error - Line 61 exceeds the maximum line length of 100. (max-len)
/repository/server/controllers/boardController.js: line 61, col 9, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 65, col 9, Error - Expected property shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 68, col 9, Error - Expected property shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 69, col 9, Error - Expected property shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 71, col 18, Error - Missing trailing comma. (comma-dangle)
/repository/server/controllers/boardController.js: line 73, col 13, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 73, col 13, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 73, col 23, Error - 'board' is already declared in the upper scope. (no-shadow)
/repository/server/controllers/boardController.js: line 74, col 20, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 74, col 38, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 75, col 11, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 75, col 19, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 75, col 28, Error - Unexpected dangling '_' in '_id'. (no-underscore-dangle)
/repository/server/controllers/boardController.js: line 75, col 37, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 75, col 38, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 76, col 11, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 76, col 21, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 77, col 17, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 77, col 17, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 78, col 13, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/boardController.js: line 78, col 25, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 78, col 56, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/boardController.js: line 80, col 19, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 80, col 19, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 85, col 19, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 85, col 19, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 85, col 29, Error - 'err' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 86, col 15, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 90, col 17, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 90, col 17, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 91, col 13, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 94, col 9, Error - Expected indentation of 6 space characters but found 8. (indent)
/repository/server/controllers/boardController.js: line 95, col 15, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 95, col 15, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 96, col 11, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 99, col 7, Error - Expected indentation of 4 space characters but found 6. (indent)
/repository/server/controllers/boardController.js: line 100, col 13, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 100, col 13, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/boardController.js: line 101, col 9, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/boardController.js: line 104, col 5, Error - Expected indentation of 2 space characters but found 4. (indent)
/repository/server/controllers/boardController.js: line 106, col 5, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 108, col 5, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 109, col 5, Error - Expected indentation of 2 space characters but found 4. (indent)
/repository/server/controllers/boardController.js: line 109, col 5, Error - Expected method shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 109, col 16, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 109, col 36, Error - 'next' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 111, col 5, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 113, col 5, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/boardController.js: line 114, col 5, Error - Expected indentation of 2 space characters but found 4. (indent)
/repository/server/controllers/boardController.js: line 114, col 5, Error - Expected method shorthand. (object-shorthand)
/repository/server/controllers/boardController.js: line 114, col 16, Warning - Missing function expression name. (func-names)
/repository/server/controllers/boardController.js: line 114, col 36, Error - 'next' is defined but never used (no-unused-vars)
/repository/server/controllers/boardController.js: line 114, col 44, Error - Missing trailing comma. (comma-dangle)
/repository/server/controllers/boardController.js: line 115, col 3, Error - Expected indentation of 0 space characters but found 2. (indent)
/repository/server/controllers/cardController.js: line 1, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 2, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 4, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 4, col 17, Error - Unable to resolve path to module 'q'. (import/no-unresolved)
/repository/server/controllers/cardController.js: line 10, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 10, col 5, Error - 'getCards' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 11, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 12, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 13, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 14, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 15, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 17, col 1, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 17, col 5, Error - 'updateBoard' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 24, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/cardController.js: line 26, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/cardController.js: line 27, col 3, Error - Expected method shorthand. (object-shorthand)
/repository/server/controllers/cardController.js: line 27, col 13, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 27, col 33, Error - 'next' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 28, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 28, col 9, Error - 'title' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 29, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 30, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 30, col 9, Error - 'boardId' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 30, col 19, Error - Unexpected dangling '_' in '_id'. (no-underscore-dangle)
/repository/server/controllers/cardController.js: line 31, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 31, col 9, Error - 'cards' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 33, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 33, col 17, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 33, col 46, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 35, col 11, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 35, col 11, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/cardController.js: line 40, col 11, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/cardController.js: line 40, col 11, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 40, col 21, Error - 'err' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 41, col 7, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/cardController.js: line 46, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/cardController.js: line 48, col 3, Error - Expected exception block, space or tab after '//' in comment. (spaced-comment)
/repository/server/controllers/cardController.js: line 49, col 3, Error - Expected method shorthand. (object-shorthand)
/repository/server/controllers/cardController.js: line 49, col 14, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 49, col 34, Error - 'next' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 50, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 51, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 52, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 53, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 53, col 9, Error - 'cardStartTime' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 54, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 54, col 9, Error - 'cardImage' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 55, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 55, col 17, Error - 'board' is not defined. (no-undef)
/repository/server/controllers/cardController.js: line 56, col 5, Error - Unexpected var, use let or const instead. (no-var)
/repository/server/controllers/cardController.js: line 59, col 14, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 59, col 34, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 60, col 11, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 60, col 11, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/cardController.js: line 62, col 9, Warning - Unexpected console statement. (no-console)
/repository/server/controllers/cardController.js: line 71, col 24, Error - Missing trailing comma. (comma-dangle)
/repository/server/controllers/cardController.js: line 73, col 13, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 73, col 13, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/cardController.js: line 73, col 23, Error - 'card' is already declared in the upper scope. (no-shadow)
/repository/server/controllers/cardController.js: line 73, col 23, Error - 'card' is defined but never used (no-unused-vars)
/repository/server/controllers/cardController.js: line 74, col 20, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 74, col 40, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 75, col 11, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 75, col 19, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 75, col 27, Error - 'cardId' is not defined. (no-undef)
/repository/server/controllers/cardController.js: line 75, col 33, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 75, col 34, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 76, col 11, Error - A space is required after '{' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 76, col 21, Error - A space is required before '}' (object-curly-spacing)
/repository/server/controllers/cardController.js: line 77, col 17, Error - Unexpected function expression. (prefer-arrow-callback)
/repository/server/controllers/cardController.js: line 77, col 17, Warning - Missing function expression name. (func-names)
/repository/server/controllers/cardController.js: line 77, col 27, Error - 'card' is already declared in the upper scope. (no-shadow)
